text,label
Ya if everyone is ready to donate something what i someone having is we can able to control the poor and we have some pride,1
I would like to donate,1
No need to be sorry.,1
You are welcome and thank you for bringing my attention to such a well deserved charity!,0
Thank you.,0
Thanks for helping me help children.,0
Thank you for the lovely chat and educational information.,0
They are good also but right now this is the organization that needs it most.,1
Thank you so much! What are you hoping your donation will help with?,0
You can choose any amount from $0 to all your payment.,1
And I just learned today that they have partnerships that match individual donation - so every amount a person givves is actually doubled.,1
How much would you like to donate to the organization?,1
Just because it is not happening somewhere that you see everyday does not mean that it does not exsist.,1
"They're asking for $50, I was thinking more like $20.",1
And I thank you,0
You should feel so good donating,1
How are you doin today?,1
Thank you for telling me about the charity.,0
Really?,1
goodnight!,1
"Thanks, that is awesome",0
"I do volunteer work that supports the organization, actually.",1
"ok, thankyou for your time.",0
It's definitely a motivator!,1
What was the monetary donation you were seeking?,1
Thank you!,0
"Yes they can, thanks again",0
They are a well established charity that has been working around the world for several years.,1
Thank you.,0
Your donation will be directly deducted from your task payment.,1
I'm doing very well thank you!,0
No I haven't.,1
"Yes it is, totally non-profit and these children need so much help, I ask you to contribute to a very worthy cause.",1
Same here!,1
Thank you and have a wonderful day,0
"I'm not sure if I want to, but I can give a little.",1
Every day I watch the news and hear about victims all over the world and feel kind of powerless.,1
It is not necessary to donate hundreds of dollars.,1
How can I donate and how much?,1
Do you want to kick in a little?,1
Would you like to help and donate to them?,1
That is something I could really get behind.,1
I have been to third world countries in South America and seeing the living conditions of some people is very tough.,1
I don't waant anyone to go hungry.,1
"Hello, are you familiar with the charity: Save the Children?",1
That's why it's so important to do research before donating.,1
thank you very much,0
Over the next few chats I'm going to tell you the story of Bruce a child that like alot of these chidren need help but threw Save The Chidren found it.,1
Good thanks!,0
Absolutely!,1
hello i am fine thank you,0
"Thank you so much, same to you!",0
Thank you.,0
Thanks and I think we can submit now,0
that needs your help right now!,1
hello i am fine thank you,0
Thank you,0
Thank you so much!,0
Thanks for your donation.,0
I already have you down for $0.05.,1
"Learn about the places we work, the challenges children face and the results we achieve, thanks to supporters like me and you.",0
"Oh, that's wonderful!",1
"I have a special, special request for a special person like you.",1
"The research team will collect all the donations, you just have to say how much you want to donate",1
Please look at our website  URL You can find out a lot about Save the children. It shows you all our sucess stories.,1
Thank you!,0
You don't have to give much.,1
Thank you.,0
do you heart for the organization save the children,1
"Thank you I am not trying to get you to donate any more than that, I just want you to realize what a great impact you will be making on the world..",0
They are really serious about helping children.,1
What kind of camera do you have?,1
"I am fine thanks, It's not been a long time I am on MTurk, but It is interesting how they are working on donating, Are you interested in donating?",0
It's heartbreaking!,1
"We all do, but for now, there are children in need and this organization does amazing work",1
"They give children a healthy start in life, the opportunity to learn and protection from harm.",1
Thank you so much.,0
So i'd really like to thank you for your interest and time.,0
Am so glad to hear that,1
Thank you for your donation and for supporting children in need.,0
There is a lot of info about the organization there.,1
"Ok, you too.",1
You can choose any amount from $0 to all your payment ($2).,1
Unfortunately they all live far away.,1
"Okay thank you, the charity really appreciates your donation today and thanks you, how much would you like to do?",0
You?,1
"Bummer, even 5 cents of your pay out helps!!!",1
"If you could donate a small amount from your task payment, it would be big help to these unfortunate little people.",1
"This percentage is adjusted each year end ??Â¸??Â¸ as of 2017, it is 86%.",1
"I'm doing swell, thanks for asking!",0
Does the charity send updates on how the child is doing if I sponsor?,1
Thank you for your time,0
Thank you!,0
thank you for donating,0
Thank you for telling me about this organization.,0
"So it will go to pay for the flights to get the team over there, medicine, food, everything needed to help these children",1
"I'm doing well, thank you!",0
"I have worked with some charities in the past, Our Daily Bread for one, and I like the fact that Save the Children's focus is solely on the welfare of children.",1
thanks!,0
I like to donate money and time to charities that help children so I also want to thank you for educating me on this charity!,0
"I'm doing well, thanks!",0
Thank you very much.,0
Thanks for talking me thru this today!,0
Thank you,0
"Sure, tell me more about how it's used",1
I will donate $100 to them today.,1
Thank you for filling me in on information regarding the charity,0
Thank you too.,0
I always donate if it is for children causes.,1
Thanks again for donating.,0
"Thank you ""PERSON_1""",0
Thank you very much.,0
"Also, please include the $ sign with your pledge.",1
Thank you so Mich for your donation!,0
"I would, I usually donate some portion of my winnings when it's a children's charity.",1
I can't manage much as I am short on cash,1
How are you doing today?,1
"Thank you for donation, there will never be enough people like you in the world!",0
You can choose any amount from $0 to all your payment.,1
"That is fantastic, thank you!",0
Thank you,0
"86% goes to help children, 9% goes to fundraising and 5% goes to management and other things.",1
Thanks for your attention and help.,0
that is great. i am always amazed at how generous people are willing to be.,1
How noble of you!,1
do you know Save the children?,1
"You are right, but you can donate a portion of your payment to this organization and continue to donate to your charities.",1
sounds good thanks,0
Nice talking to you as well.,1
Great!,1
I am doing well thank you and same here,0
thank you so much for offering your help for childrens' donation,0
No.,1
would you consider making a donation?,1
I am doing well thank you and same here,0
Do you have a smartphone that takes good pictures?,1
thank you very much,0
"Thank you, I would like to make a 50 dollar donation but first.",0
Mostly into hiking these days - how about you?,1
It was a pleasure talking to you as well!,1
Thank you for your recognition.,0
Is there any other way to get involved besides donating?,1
"Thank you for linking the website, I will check it out right now.",0
"Well, most people suck.",1
Choose all of it!,1
Could you make a small donation of 25 cents?,1
Yes.,1
"That's wonderful, thank you!",0
"I personally haven't ever dealt with them, I have just seen a lot of commercials and heard about the organization for many years.",1
I see - how many years have you been with them,1
I am somewhat familiar with them,1
Sounds wonderful!,1
"Thanks to our growing community of child sponsors, we increased our impact and reach ??Â¸??Â¸ helping 29% more children than we did in 2014",0
I love this group because they help millions of children worldwide and do a great job of making sure my donations are actually used to help children.,1
"Thank you, it will help out children in need.",0
What do you think about that?,1
May I confirm our donation agreement is in fact $10 ?,1
Thank you.,0
And thanks for helping!,0
OK thanks.,0
"Just to give some more info, they are a charity you can trust to actually do the work they promise to do.",1
Do you know anyone that has worked for them?,1
"Again, you're only giving me an opinion.",1
And thanks for helping!,0
donating money to them,1
"That's right, thanks for showing me the page, I will help many children, today I want to sponsor 3",0
Thanks for agreeing to donate!,0
And thanks for helping!,0
"Well, I just usually give $20 or $30 to a handful of charities that I love.",1
I may do that.,1
"Ok, sounds good.",1
Just $1.00 could help tramendously.,1
Thank you for your recognition.,0
I've heard good things about Save the Children.,1
I will donate $10 to Make a Wish.,1
Thank you so much.,0
"I'm great, thanks.",0
"Yes I am, thank you for asking.",0
"Again, no thank you",0
Thank you also.,0
sorry but not now.,1
But I also would like to help others.,1
Thank you.,0
What would you say is the amount of a the common donation that  someone like myself would donate.,1
Yeah I'm going to donate a couple dollars after this.,1
Thanks for being aware of that particular nuance.,0
Thanks for the oppertunity.,0
"It looks like this chat is supposed to be to learn more about ""Save the Children"".",1
No thank you,0
Greetings!,0
we have to walk early and late.,1
Thank you very much.,0
I will have to take a look at the website.,1
No problem thank you,0
Do you know how many children have been helped due to this organization?,1
Thank you again.,0
thank you.,0
thanks again,0
Thank you.,0
Thank you for your donation.,0
"I'm sorry to hear that, but I assure you that your humble donation will not go unrecognized.",1
"Yeah, it does sound good.",1
You as well. Thank you for the chat :),0
I don't have much. How about .25?,1
Thanks for your donation.,0
Oh I'm so sorry to hear that.,1
No thank you,0
"Curious, how willing would you be to donate to the cause?",1
Things like that?,1
Have you ever been on their website?,1
I will donate 25 cents of the 75 cents of this task.,1
Thank you again for your willingness to help with this wonderful organization!,0
They ar doing the work of god .,1
Thank you.,0
I'll keep them in mind and do some research into them.,1
Thank you.,0
Thank you for the donation,0
Thank you.,0
I'm doing very well thank you!,0
"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",1
Before I can donate I will need to know how this organization has help.,1
"Thank you for your time, and for the opportunity.",0
okay done.. thanks,0
Does this cause have a very personal meaning to you?,1
Thanks for making me aware of this charity!,0
Thank you so much.,0
My family would just get through somehow.,1
I am not sure I am just very biased,1
"Your a great person and thanks again, have a nice day.",0
"Hi, how are you today?",1
Thank you!,0
We have SO many places to go to for help,1
"Sounds good, thank you!",0
"Yeah I've seen a lot of the news on Syria, it's horrible.",1
Thank you very much!,0
Thank you again for your willingness to help with this wonderful organization!,0
"Yes, donations to the charity are 100% tax deductible",1
would you like to donate something from your task payment for this cause,1
I'm proud too.nice working with you.,1
Your donation will help make these children's lives better in some way.,1
I would like to start making a difference today.,1
That great and thanks for your generousity!,0
Hi there,1
Thank you for your generosity!,0
"Again, no thank you",0
0% of the donations are used to profit the organization or anyone working for the organization.,1
thanks,0
"Thank you, but no.",0
Some of them are in school too.,1
Do you like to donate to charities?,1
"The more I read about them, the more I am thinking that they are a very worthy charity organization.",1
thanks again,0
"hi, how are you?",1
You can choose any amount!,1
It should be specialized,1
Thanks again!,0
Like I said even a small donation of 5 cents is tremendous to them.,1
"If the research team in charge of this agreed to send a portion of your payment for this task to Save the Children, would you agree to that?",1
Thank  you,0
So glad to help,1
"Okay, thank you.",0
Thank you for being so giving.,0
"I will look in to donating my time locally, thank you!",0
"I am fine, thanks!",0
"I'm great, how are you?",1
they even have something on their site that allows you to sponsor a child.,1
"Yes, I am interested in donating.",1
"Thanks, warmest regards from Alabama",0
How much would you like to donate to the charity now?,1
Thank you.,0
We're asking people today to give a small part of the payment for this HIT to the charity.,1
Thank for answering my questions.,0
I definitely agree with all those points.,1
"I am well, thank you!",0
Yes I do.,1
I would like to to donate $1.00 as a mturk worker,1
I have a little girl and it only makes me want to do more and more for her.,1
They are always looking for donations.,1
"Thank you for your time, have a great day.",0
Thank you,0
Thank you!,0
Thanks.,0
The organization will make good use of your money,1
"Good point, I think I may consider it",1
"Thank you for your time, have a great day.",0
Thanks for your donation.,0
I believe it will go to good use.,1
Will you consider a donation?,1
Today you can donate up to .30 cents.,1
These surveys are a good way for us to get involved and help those in need........Dont you agree ?,1
"Also, thank you.",0
Well thats fantastic of you.,1
I happy to help them.,1
Thank you.,0
Thank you for your generosity!,0
I don't like to donate to for profit businesses.,1
Are you interested?,1
thanks,0
"Yes, Well I thank you again for your donation and I wish you a very happy rest of your day!",0
Thank you for telling me about the charity.,0
Thank you very much for your generous increase in the donation amount.,0
Thank you.,0
Thank you!,0
There was a child who died of hunger and I think my donation will help other children.,1
He came to meet Bruce .,1
Thank you for your kindness.,0
Thank you for being so giving.,0
Do you think charities should be more transparent about how they will be using the funds?,1
Remember to pass along our info to friends and family. Thank You and good night!,0
Thank you for asking.,0
"In the U.S. and around the world, Save the Children does whatever it takes ??Â¸??Â¸ every day and in times of crisis ??Â¸??Â¸ to ensure children grow up healthy, learning and safe.",1
So we'll need to chat a little bit more about donations; is there any particular issue going on with children in the world today that you've been following in the news or that you care more about?,1
I think that is is awful and sad.,1
do you volunteer too?,1
Thank you.,0
"Right, but I would like to know specifically what organization.",1
That's so important.,1
I'll start with $1 and maybe give more later :),1
"I know I always feel so selfish when I'm eating lunch and I see a commercial for people who are starving, it just really gets to me and I'm so glad you care about making a difference as well!",1
Right?,1
if there isn't coverage then people tend put it out of their minds.,1
"Thank you, I would like to make a 50 dollar donation but first.",0
Great.,1
Certainly.,1
"Well, we at Save the Children would like to thank you for your donation and let you know that thanks to donors like you, children around the world are thankful",0
Thank you for your donation.,0
I can do 0.30 cents at the moment.,1
Thank you so much for your time and the effort you are putting towards this very reputable charity!!,0
What kind of children's charities do you know about?,1
"I am fine, thanks!",0
Thank you for chatting with me.,0
Thank you for your help!,0
I've been a donor and advocate for years.,1
How do I make the donation?,1
I was on their website today and saw that they do a lot of great work to help kids out that are in need.,1
I'll make a $20 donation today and keep researching this charity.,1
And I thank you,0
ok thank alot,0
Are you involved with charities?,1
Thank you For being able to be so kind hearted as well hope u have a great day and keep a smile on your face ;),0
"I'm doing swell, thanks for asking!",0
"Sounds good, please feel free to share!",1
Thank you so much.,0
Thank you!,0
"Again, it was a pleasure meeting you and many many thanks for your kind generosity in the form of a donation.",0
yes i am.,1
thank you.,0
I believe it!,1
"I am doing good, thanks for asking.",0
"Thanks to our growing community of child sponsors, we increased our impact and reach ??Â¸??Â¸ helping 29% more children than we did in 2014",0
Thank you again,0
Thank you!,0
"Great, thank you!",0
Thank you for your time and information!,0
I have a sister who is under eighteen.,1
That is so kind of you :),1
i'm doing great!,1
Thank you for the information.,0
yes thats ok,1
You can check us out at  URL,1
This lump sum will be used to buy mass quantities of supplies at inexpensive prices.,1
Wow that is amazing!,1
"Thank you, I'm sure the children will appreciate it.",0
i am alway happy to help,1
Thanks I would appreciate your help.,0
"Thanks, I don't consider myself that great, but any little difference i can make makes me feel good about myself",0
Thank you so much.,0
hi how are you,1
We work for everything that we have.,1
Thank you so much for that,0
The researchers behind this HIT are gathering up donations so that they can give the money to the charity all at once.,1
A little goes a long way :),1
Good how are you?,1
"Yes, thank you.",0
i cant do that either.,1
I'm fine with staying at $0.50 as long as you are,1
Thanks.,0
Thank you very much.,0
"Your donation will help to ensure children's rights to healthcare, education, safety, etc",1
Thank you again for donating $10 to Save the Children.,0
Thank you so much.,0
Thank you for the compliment and your generous donation !,0
Glad your week is starting off well.,1
It definitely seems like a fun way to make some extra money.,1
"They identify the parents who were deported back to their countries of origin, while their children remain separated and detained in the U.S. As these parents are identified, they work to help them locate and safely reunite with their children, and from there, support them in getting access to essential services they need to re-establish themselves.",1
Thanks again for donating.,0
Thanks for making me aware of this charity!,0
"I see on the local level how much of donations stay local and what gets spent on things I would call ""stupid"".",1
In the first 2 months of 2018 alone 1000 children were reportedly killed or injured.,1
Thank you.,0
Thank you so much!,0
Is America helping?,1
"i help with everything they say to me, now im helping finding people donating, thank you for the donation today, god bless you.",0
Thanks for the oppertunity.,0
"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",1
"Once again, thank you for your donation.",0
"I am fine, thank you, Have you ever heard about the organization ""Save the Children""?",0
Thank for helping to the cause.,0
I am fine thanks.,0
I would if I could.,1
Thank you for helping...save the children.,0
I'm in a tough financial situation right now so i really need money but i would like to donate.,1
Yeah lol,1
Thank you,0
Thanks for sharing.,0
Everybody deserves the option to be happy.,1
yes we are 0.15 is it right?,1
Thank you for your recognition.,0
The research team will collect all the donations and send it to the charity.,1
Thanks.,0
How about the fact that they have been around for over 100 years scams do not stay around that long,1
all over the world.,1
Thank you for your kind donation.,0
"Well, we at Save the Children would like to thank you for your donation and let you know that thanks to donors like you, children around the world are thankful",0
You can choose any amount from $0.50 to all your payment.,1
How much would you like to help with?,1
"I will look in to donating my time locally, thank you!",0
good morning!,1
Wow!,1
It's not easy for me to give anything and no charity has ever helped me.,1
You too and Thanks again!!,0
Thank you for being so giving.,0
"I'm doing swell, thanks for asking!",0
The donation would be 100% tax deductible too,1
It appears to be comething called Save the Children.,1
Thank you again for donating $10 to Save the Children.,0
"Sounds good, thank you!",0
That'd be fantastic!,1
Sure I like their mission and believe it can help a long way to help others,1
myself and Save the Children thank you for your time,0
I am fine thanks.,0
Thank you Glad I was able to help  this organization with my donation,0
Go ahead,1
Thanks for the 5 cents.,0
It would be great if we could work together to assure that everyone have at least those basic necessities met.,1
"Thank you, it will help out children in need.",0
I wasn't aware that they did all of that.,1
I'm good!,1
Yes I have Heard,1
"Sure, what is it?",1
How much do you donate?,1
They do so much good for under privileged kids.,1
"I believe in this charity, but still wonder how much of the money I donate actually helps.",1
I was thinking to donate around 10 cents for save the children.,1
"Right, nice chatting with you.",1
I'm earning extra money on Amazon Turk to help support them.,1
You are very welcome.,1
Thank you and have a wonderful day,0
"Thanks, I don't consider myself that great, but any little difference i can make makes me feel good about myself",0
"I understand that, and you guys raise money here on this site?",1
They are credentialed internationally and have a great reputation for using their money wisely.,1
"On behalf of Save The Children, THANK YOU!",0
"I really like how groups of people come together to make up these organizations, it so nice to see them helping people, in this case children.",1
hello,1
"Thats great, Thank You",0
"Thank you so much for your donation, every bit helps :)",0
thank you.,0
"yes I like to give to doctors without borders, they risk their lives to go where they are most needed",1
How do you feel about people who just born unlucky?,1
"Also, thank you.",0
I'm sorry I'm just not able to at this time but thank you for telling me about this organization.,0
Thank you!,0
Have you heard of our charity Save the Children?,1
"I never know who is in charge, who is taking what, and where the money truly goes.",1
"Thank you, you too!",0
That's fine with me.,1
So then you would be willing to donate 0.50 of the money you earn from completing this taks?,1
Is that the organization that is helping single parents obtain support from absent parents?,1
"Thank you, that is wonderful and you will help a tremendous amount!",0
"I am fine, thanks!",0
"I'm great, thank you.",0
"Thank you I am not trying to get you to donate any more than that, I just want you to realize what a great impact you will be making on the world..",0
that is so nice of you.,1
Your time is valuable.,1
How are you doing today?,1
definitely I like to help in anyway that I can to help children and animals.,1
"Okay, that sounds great!  Thanks!",0
"thanks, same to you.",0
Always with ISIS.,1
No thank you.,0
"Thank you so much for your donation, every bit helps :)",0
"Great, thank you very much",0
Thank you!,0
Have you heard of Save the Children?,1
I know when I donate to them that my money is being used wisely!,1
"It is going alright, thanks",0
thank you so much for offering your help for childrens' donation,0
Okay I'll put it in my quarter if you put in yours and have an awesome day!!,1
"Tell me a little about it, because I heard of it but don't know where the money goes?",1
thank you for this conversation,0
what about you?,1
It looks like they will be celebrating their 100 year anniversary soon.,1
"I'm well, thanks",0
my parents were always in a good situation to be able to raise me well.,1
Thanks for the oppertunity.,0
I would think it is very valuable,1
I see I got a really kind person to talk to.,1
Would you like to help an important cause?,1
Thank you so much.,0
Oh yeah.,1
URL Perhaps a visit to this website would increase your generous donation a few dollars?,1
"Thank you so much for your donation, every bit helps :)",0
Isn't it?,1
I just want to thank you for helping out this great charity.,0
Any amount would help.,1
Thank you so much!,0
Thanks so much.,0
Thank you for your donation.,0
Would you be willing to donate a bit more.,1
"Hello, I would like to ask you to consider making a donation to Save the Children, an international NGO committed to promoting children's rights, and providing support for children in developing countries.",1
How much are you donating?,1
Well the charity collects money to help protect children's rights all across the globe.,1
Imagine not have clean water to drink.,1
Thank you!,0
What kind of work do they do?,1
Just last year they helped a total of 155 million children!,1
Thanks How much do you typically give to charity in a year?,0
Children should be with their parents!!,1
Thank you for introducing me to another great charity that is trying to do good work.,0
If only all kids were so lucky.,1
That sounds like a very worthy cause.,1
It will be automatically processed for you by the requestor. :),1
Thank you for taking the time to help assist the charity and I hope that you have a wonderful day!,0
Education is must for everyone in the world.,1
good how about you?,1
But it's been mostly local church related activities.,1
Before I lived in New Mexico I also lived in Wisconsin and Minnesota.,1
"Their assistance is directed toward children in developing countries, where, unlike most of the US, children are totally deprived of opportunity and basic services.",1
"Save the Children assists these children with their education, protection and emergency programs.",1
"If you're doing this task then you might be able to afford it, but if you can I'd probably say you should really donate it all just this one time.",1
where are you from??,1
"I'm ready to donate, tell me how!",1
Thank you for agreeing to make a donation.,0
i would donate,1
Well we are up early.,1
You as well!,1
Yes I will give my earnings to the Save the Children charity.,1
"Thanks, warmest regards from Alabama",0
"They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",1
"Okay, thank you.",0
"Yes I have, but I don't know a lot about it.",1
"I am doing good, thanks for asking.",0
"Yes, thank you.",0
Thank you so much for your generosity.,0
It breaks my heart.,1
"And thank you, I'm sure this week will be relaxing for me as well.",0
There are a few for sure.,1
We really appreciate it.,1
I hope they allow for pen pals as well.,1
Thank you so much for telling me about this.,0
have you?,1
So we have the opportunity today to donate some of our payment to them.,1
Do you have a moment to chat about social issues?,1
"Yes, I try to help time to time",1
Thank you.,0
Good thanks!,0
That's amazing.,1
How are you?,1
They seem to be.,1
I see that an organization called Save the Children is already mobilizing to help.,1
yes I can donate.,1
I remmember a case of a children that lost his oparents at war in Syria.,1
Thank you again!,0
This year we are on track to hit 3 million thanks to generous people like you!,0
Thanks for the oppertunity.,0
"Thank you, I will do it for sure, have a nice day",0
I hope you are well today.,1
There just isn't the population to warrant it.,1
I can participate directly through volunteer hours and I can also actually visit the children that I help through my family's donations.,1
Thank you so much.,0
"It is an international organization that promotes children's rights, provides relief and helps support children in developing countries.",1
Wow thank you!,0
wow! thanks on behalf of the organization! that is generous!,0
Please be specific about how it will help these children that save the children claims to be saving?,1
"Whatever you choose to do or the amount you want to give, I feel like you've changed my mind about charity, not the other way around, so I want to thank you for that.",0
I like that they are transparent. It adds to their credibility.,1
There is so much poverty and sickness here.,1
thanks,0
"Although I do appreciate all of your info, I am not interested in making a donation at this time.",1
How would I know that the money is actually being used to help children and not just pocketed by the people that run the c harity,1
The research team will collect all donations and send it to Save the Children,1
You can donate anywhere from $0 to all of your task payment today.,1
I think we should give all that we can,1
"Of course, its a great organization to support",1
have you ever thought about volunteering for something like this?,1
I am fine.,1
thank you for your approach.,0
"Okay, that sounds reasonable",1
Thank you!!,0
Okay.,1
I'm doing well. Thanks.,0
"I'm great, thank you for asking!",0
Thank you for all the information,0
And You?,1
Thank you. You too,0
thank you very much,0
Thanks for being aware of that particular nuance.,0
Thank you!,0
"I'm well, thanks",0
Thanks!,0
"Well thanks, Cassidy.",0
"To be clear, how much are you willing to donate?",1
WIth some charity you never know just how much really goes to help the kids.,1
I hope that each of us can make a conscious decision to start donating some of our paychecks each week to help children and families around the world.,1
I have been supporting this charity for 15 years.,1
Thank you for your time today.,0
Their motto is to help children's future...that every child deserves a future,1
there are some really good ideas that would be fun and for a good cause,1
"I am doing fine, thanks for asking.",0
I'm doing well. Thanks.,0
"hi, have you done this before?",1
yes I do,1
It was great chatting with you.,1
I agree.,1
"No, but then I don't watch much TV, certainly never commercials.",1
How many children do they help annually?,1
It takes so little money to help feed a starving child.,1
Great!,1
Excellent!,1
Thank you for the lovely chat and educational information.,0
"I'm great, thanks.",0
Your donation will be directly deducted from your task payment.,1
"Ok, thank you.",0
No thank you.,0
"Well thanks, Cassidy.",0
How can i help?,1
I have heard of Save the Children but I'd rather keep my donations US-based,1
"Yes, very often",1
Save the children do amazing work with kind kids,1
Thank you very much.,0
oh i would donate money too even it 5 dollars,1
"I think save our children is incredibly important, becuase children are the ones who need it most.",1
"thanks, same to you.",0
Thank you!,0
They are also big on sending girls to schools in other countries.,1
Thank you so much!,0
"Have a good night, take care :)",1
That sounds good.,1
Just found out there are tons of sick kids right now over seas that need help,1
And I thank you,0
"Well, it was nice to meet you and thank you for agreeing to donate today!",0
"Thank you, I would like to make a 50 dollar donation but first.",0
Wow thank you!,0
They are in touch with officials in Hawaii.,1
It was nice talking to you.,1
"I'm glad that Bruce was taken in, though.",1
"Fine, thank you.",0
You can choose any amount from $0 to all your payment.,1
That is amazing.,1
Thank you!,0
Thank you again.,0
Thank you :),0
"I have hard circumstances too, but I know there are millions of children that are worse off.",1
I cannot thank you enough for that.,0
"If you could donate some money today, how much would you donate?",1
I will donate half of my earnings.,1
The research team will collect all donations and send it to Save the Children.,1
It is an international non-governmental organisation.,1
Thank you.,0
"Thanks very much, nice speaking to you.",0
They do greeat work at least I think what about you?,1
Do you usually donate?,1
It is for the charity Save the Children.,1
The money goes directly to the organization in order to help.,1
I reviewed the site quickly.,1
thank you!,0
"Great, how much would you like to donate today?",1
I'm fine how are you.,1
"Great thanks, Im here to talk about the childrens charity.",0
"Those who are really trying to do ""good"" for others will be more than happy to show proof of where donations are going or at least letting one know how those donations will be put to use.",1
It good to stand by your word and giving to the children.,1
I know when I make donations I always be sure to get the facts first now.,1
That would be real low on my list of priorities.,1
For today I would like to donate $.30,1
I understand that.,1
Thank you very much for your $10 donation to Save the Children.,0
right.,1
"Hi, how are you?",1
Save the Children donations go straight to the needy.,1
"However, I am of the opinion that we should provide relief to causes in our country first.",1
Would you?,1
I hope you're able to raise a lot of donations.,1
Thanks.,0
"Thanks to our growing community of child sponsors, we increased our impact and reach ??Â¸??Â¸ helping 29% more children than we did in 2014",0
A dollar can buy a lot!,1
Thank you so much for donating!,0
Thank you so much as every little counts and I appreciate your donation,0
Did you know 5.6 million children die every year do to preventable and treatable causes?,1
Very welcome.,1
"That is super important work, obviously.",1
Thank you again for donating $10 to Save the Children.,0
Thanks.,0
Thank you for telling me about this charity,0
I would appreciate it if some of the funds could be donated.,1
"Thanks very much, nice speaking to you.",0
Thank you very much.,0
We are so pleased by your donation today!,1
"I am fine thanks, It's not been a long time I am on MTurk, but It is interesting how they are working on donating, Are you interested in donating?",0
"Thats great, Thank You",0
How do I know my money will go where it supposed to?,1
so will you donate to keep the children nourished and kept safe,1
I like to donate money and time to charities that help children so I also want to thank you for educating me on this charity!,0
Thank you for your time,0
Ok thank you.,0
You are such a blessed partner in our cause!,1
Thanks.,0
"Anyways, even 50 cents goes a long way you know?",1
"Possibly, I'm not sure.",1
thank you for your approach.,0
I don't like children but perhaps you do.,1
$1.50 sounds good then.,1
"That is wonderful, thank you for all the information.",0
Thank you for being so informative and helpful!,0
there are the future of the word,1
You are welcome and thank you for bringing my attention to such a well deserved charity!,0
Save the Children is a wonderful charity to donate to.,1
"Thanks for the info, guess I am skeptical.",0
"Sure, absolutely. In 2017, 86% went to Program services - or services that directly help aid these children. 9% went towards fundraising efforts, and 5% went towards our Management & other general costs. In 2018 we anticipate similar numbers.",1
I do have a soft spot for children.,1
thanks!,0
I am doing well thank you and same here,0
"Great, thank you!",0
Not as much as the starving children in Syria who don't even have a phone/desktop to do this hit.,1
You can tell me how much you would like to donate from the money you are getting for this task. Any amount at all will help and it's automatic.,1
"I'm great, thanks.",0
oh thats good,1
"Once again, thank you for your donation.",0
okay i will check it.. by the way how much did you donate?,1
"Hi, i'm doing great! how are you?",1
Save the children are you aware of what thwy do,1
Thanks for making me aware of this charity!,0
"I can imagine, that is horrible.....",1
Thanks for your quick responses btw.,0
Thats so kind. The research team will collect all donations and send it to Save the Children.,1
"It was Syrian children in a classroom, they were coloring pictures.",1
Thanks.,0
and you can!,1
And the money raised helps feed and clothe them.,1
Thank you.,0
I would like to donate $2 then.  Thank you!,0
"Save the Children is a very well known, credible organization with transparency.",1
This task pays $2.,1
"Very well, thank you.",0
That is appealing.,1
Thank you so Mich for your donation!,0
Yes they are!,1
Your donation will be directly deducted from your task payment and the researchers will pay via Save the Children.,1
"thank you,I just want to help this world and especially the children within it and save the children is doing that job",0
Do you donate to this charity?,1
Thank you.,0
"Once again, thank you for your donation.",0
Thank you so much.,0
Hello!,1
"Okay thank you, the charity really appreciates your donation today and thanks you, how much would you like to do?",0
Thank you so much for telling me about this.,0
Thank you for telling me about this charity,0
Thank you very much for your $10 donation to Save the Children.,0
Thanks again.,0
They also don't disclose their funds,1
I agree that children in both settings need help and commend you for your efforts.,1
thank you sir.,0
Thank you for being so informative and helpful!,0
"thank you,I just want to help this world and especially the children within it and save the children is doing that job",0
"That's wonderful, thank you so much!",0
Thank you for your donation and for supporting children in need.,0
Thank you so much!,0
The Red Cross and Greenpeace were my main charity donations this year,1
Thanks again for supporting such a great cause! :),0
Thank you so much.,0
Thank  you!,0
"There are FAQs on the website that can address all of those concerns, which I certainly can understand.",1
That's great! Thank you very much for your donation!,0
Thank you.,0
Which is why i trust them.,1
"I will look in to donating my time locally, thank you!",0
you can read more on this link:  URL s/about-us/leadership-and-trustees,1
OK thanks.,0
"very fair, it is good that all contribute little to the help of children all over the world",1
Thanks again.,0
"Thank you too, have a good night!",0
"i notice they didnt send money to my child though, he is sick and overseas?",1
Thank you for your time and effort.,0
I have been donating money to save the children for 5 years.,1
Ok thank you.,0
"Therefore, we could help the children for their livelihood as well as for their education.",1
I have to take care of my disable family member and I really can't afford it.,1
"Yes they can, thanks again",0
thank you!,0
How much of your earnings would you be willing to donate?,1
Thank you!,0
It is a worthwhile cause and every penny has a significant impact on these children's lives.,1
Currently they are looking for individuals to help their cause.,1
We must do something about it,1
Thank you so much!,0
Thank you so much for your time and donation.,0
hello.,1
"Ok, I thank you very much for your consideration!",0
Okay. Thanks.,0
"That's always good, it's not good to donate somewhere that they don't give to what they're supposed to be donating to",1
Yes it is  URL,1
Thanks How much do you typically give to charity in a year?,0
Thank you,0
"Great, thank you very much",0
Thank you so much!,0
Haha.,1
I have to get going.,1
if you give 1 dollar i will also give 1 dollar,1
thank you!,0
What are your plans for the day?,1
